,postcode,lat,long,ageph_mean,ageph_median,ageph_std,bm_mean,bm_median,bm_std,power_mean,power_median,power_std,agec_mean,agec_median,agec_std,coverage_TPL_prop,coverage_TPL+_prop,sex_female_prop,fuel_diesel_prop,use_private_prop,fleet_0_prop,nclaims,expo,postcode_2
144,2940,51.32878487,4.365215388,46.541666666666664,45.0,13.542744306267755,2.6215277777777777,1.0,3.485033469701546,60.0625,55.0,19.681335451559036,6.482638888888889,6.0,3.80441390196139,0.4861111111111111,0.2986111111111111,0.21875,0.3298611111111111,0.9548611111111112,0.9548611111111112,38,261.126027393,29
145,2950,51.33447052,4.431841099,47.92543021032505,47.0,13.4699958740577,2.560229445506692,1.0,3.4259693296404525,61.12810707456979,55.0,24.37016645566123,6.827915869980879,6.0,4.0354066173833365,0.5850860420650096,0.2237093690248566,0.28680688336520077,0.29636711281070743,0.9579349904397706,0.982791586998088,74,465.852054794,29
146,2960,51.3365001,4.616470832,44.87224669603524,43.0,13.048123174669586,3.1277533039647576,1.0,3.9785348584985027,58.23788546255506,55.0,19.730390083677513,6.7312775330396475,6.0,4.562548547209492,0.5550660792951542,0.18502202643171806,0.2907488986784141,0.4185022026431718,0.9295154185022027,0.9691629955947136,40,195.358904109,29
147,2970,51.25676223,4.569862696,48.46886446886447,47.0,12.997735287460166,2.6153846153846154,1.0,3.557621987809385,72.10622710622711,65.0,36.61383936627527,6.7655677655677655,6.0,4.159943940956213,0.5384615384615384,0.1978021978021978,0.3772893772893773,0.2490842490842491,0.9157509157509157,0.9816849816849816,46,240.717808217,29
148,2980,51.25824266,4.658742238,47.37280701754386,47.0,13.127183922102573,2.8157894736842106,1.0,3.848601300876017,60.29824561403509,55.0,22.057765501859034,7.43859649122807,7.0,3.7240380899628622,0.6359649122807017,0.21052631578947367,0.33771929824561403,0.3991228070175439,0.9078947368421053,0.9912280701754386,27,191.460273973,29
149,2990,51.39456731,4.588771605,46.03846153846154,45.0,11.968342608507784,3.1346153846153846,1.0,3.5989688175453716,56.92307692307692,52.0,21.372649388808544,7.471153846153846,7.0,4.758144230662925,0.5865384615384616,0.21153846153846154,0.3557692307692308,0.49038461538461536,0.9230769230769231,0.9903846153846154,7,85.252054796,29
150,3000,50.88162515,4.683831535,46.295003422313485,44.0,15.087186197097134,3.5270362765229293,1.0,4.077517884784555,57.119096509240244,55.0,18.26106864956816,7.574948665297741,7.0,4.157271490697106,0.594798083504449,0.27173169062286107,0.2751540041067762,0.2936344969199179,0.9548254620123203,0.973990417522245,198,1313.567123293,30
151,3020,50.91119106,4.634801978,44.45357142857143,42.5,12.548885973284909,2.6535714285714285,1.0,3.5788088107413962,61.29642857142857,55.0,22.21001069366696,7.053571428571429,6.0,4.536667191490819,0.5142857142857142,0.32142857142857145,0.2857142857142857,0.28214285714285714,0.9571428571428572,0.9857142857142858,26,250.356164382,30
152,3040,50.79047049,4.60009254,43.822784810126585,45.0,12.753842551863142,4.455696202531645,2.0,4.966031972062756,59.34177215189873,55.0,21.546542393778797,7.2025316455696204,7.0,4.042656358346331,0.4936708860759494,0.2911392405063291,0.35443037974683544,0.34177215189873417,0.9240506329113924,0.9620253164556962,20,67.493150684,30
153,3050,50.83012136,4.64970545,43.71,43.0,11.303253308385836,2.68,1.0,3.3631394664371363,61.23,55.0,23.537142364931874,6.73,7.0,3.7087257197919694,0.55,0.27,0.31,0.33,0.96,0.97,12,89.805479452,30
154,3060,50.86243752,4.617194128,46.28915662650602,45.0,12.426888746351333,2.2650602409638556,1.0,3.5581727886497783,58.674698795180724,55.0,23.70608053815181,6.951807228915663,7.0,3.2792905778679393,0.5903614457831325,0.27710843373493976,0.30120481927710846,0.2891566265060241,0.927710843373494,0.963855421686747,6,74.123287673,30
155,3070,50.8852118,4.525920075,46.44407894736842,46.0,13.34228857787887,3.2302631578947367,1.0,3.997475102016952,58.43092105263158,55.0,18.825457567193645,7.381578947368421,7.0,4.486774419715873,0.5328947368421053,0.2894736842105263,0.3157894736842105,0.20065789473684212,0.9605263157894737,0.944078947368421,28,262.145205477,30
156,3080,50.82205664,4.512571166,46.5625,46.0,13.865316507206696,3.636029411764706,1.0,4.270799726247391,59.85294117647059,55.0,21.906554112611538,6.419117647058823,6.0,3.9899414991851585,0.43014705882352944,0.2610294117647059,0.33088235294117646,0.2536764705882353,0.9485294117647058,0.9926470588235294,44,227.876712328,30
157,3090,50.77193199,4.521015969,47.06792452830189,47.0,13.861705664660333,3.5962264150943395,2.0,4.035728796418188,62.030188679245285,55.0,25.381017609396746,6.275471698113208,6.0,3.5944457184481475,0.3584905660377358,0.32075471698113206,0.3471698113207547,0.2188679245283019,0.9132075471698113,0.9773584905660377,32,227.898630133,30
158,3110,50.95737314,4.718137336,44.98790322580645,43.0,13.811771619233063,2.810483870967742,1.0,3.5518671271329425,58.53225806451613,55.0,19.899519040378753,7.060483870967742,7.0,3.879820492287031,0.6411290322580645,0.23790322580645162,0.3346774193548387,0.3870967741935484,0.9637096774193549,0.9758064516129032,28,227.30136986,31
159,3120,50.99465401,4.697487684,48.68989547038328,47.0,13.162433391521422,2.1393728222996518,1.0,3.3073477675657914,57.059233449477354,55.0,18.792201275555104,7.362369337979094,7.0,4.247711678830042,0.710801393728223,0.16376306620209058,0.27177700348432055,0.4181184668989547,0.9581881533101045,0.9860627177700348,28,257.854794523,31
160,3130,51.00763227,4.772671109,46.9875,45.0,12.512771956098154,1.45,0.0,2.6188218435207204,57.425,53.0,16.458444025691964,7.875,7.5,4.358535928845601,0.725,0.125,0.1375,0.6375,0.9375,0.9875,11,74.199999999,31
161,3140,51.00556024,4.642425785,49.12449799196787,48.0,13.654601694242984,2.7028112449799195,1.0,3.4757269094256085,61.57429718875502,55.0,22.820908238514033,6.871485943775101,6.0,3.9512592675243154,0.6224899598393574,0.18875502008032127,0.321285140562249,0.3092369477911647,0.9196787148594378,0.9477911646586346,20,214.320547947,31
162,3150,50.9647116,4.629237784,47.514619883040936,47.0,13.675808063079513,2.4502923976608186,1.0,3.1551335250761587,57.25730994152047,55.0,17.971984466446514,7.169590643274854,7.0,4.085902500452753,0.6666666666666666,0.19883040935672514,0.29239766081871343,0.3333333333333333,0.9707602339181286,0.9707602339181286,19,152.298630134,31
163,3190,50.9763849,4.566423781,45.87179487179487,44.0,13.05356311775945,2.9358974358974357,1.0,3.931843402119633,58.294871794871796,55.0,19.470970341382444,6.594017094017094,6.0,3.7795653540851704,0.5811965811965812,0.25213675213675213,0.36324786324786323,0.32905982905982906,0.9401709401709402,0.9700854700854701,31,209.857534246,31
164,3200,50.98069111,4.812947742,49.263333333333335,47.0,14.012440324047974,2.683333333333333,1.0,3.451971792043755,57.083333333333336,53.0,18.34552396965791,7.47,7.0,4.194569669908832,0.7366666666666667,0.15333333333333332,0.22666666666666666,0.38666666666666666,0.94,0.96,29,276.046575345,32
165,3210,50.88728757,4.810413086,45.6258064516129,47.0,11.65195952925458,2.735483870967742,1.0,3.6557682926852877,63.71612903225807,55.0,26.88835861621441,6.780645161290322,6.0,3.920096354073449,0.6064516129032258,0.23870967741935484,0.25806451612903225,0.3548387096774194,0.9096774193548387,0.9935483870967742,20,138.473972604,32
166,3220,50.92124408,4.775484244,47.35616438356164,46.0,13.393997269728391,2.4246575342465753,1.0,3.5508911566096026,58.64383561643836,59.0,16.428608062203317,6.739726027397261,7.0,3.7823691769264363,0.5205479452054794,0.3287671232876712,0.3424657534246575,0.410958904109589,0.9726027397260274,0.9315068493150684,3,65.739726029,32
167,3270,50.97148879,4.965093416,46.406666666666666,44.5,13.153250888983523,2.48,1.0,3.4809548948335673,58.0,55.0,18.316384274356817,6.713333333333333,6.5,3.756581100681246,0.7533333333333333,0.16,0.2866666666666667,0.46,0.9466666666666667,0.9666666666666667,12,131.079452054,32
168,3290,51.00320285,5.07277666,46.532967032967036,45.0,13.067885268941648,2.659340659340659,1.0,3.6023926371287365,56.67032967032967,55.0,18.022732695497897,7.351648351648351,7.0,4.297946641621297,0.6648351648351648,0.2032967032967033,0.22527472527472528,0.4010989010989011,0.978021978021978,0.9505494505494505,15,165.493150685,32
169,3300,50.81230362,4.930110829,48.23397435897436,47.0,14.654711782820696,2.6618589743589745,1.0,3.767234818259474,57.0400641025641,55.0,19.10980345576257,7.291666666666667,7.0,4.141733856314719,0.6794871794871795,0.21314102564102563,0.20993589743589744,0.33653846153846156,0.9759615384615384,0.9519230769230769,60,495.16712327,33
170,3320,50.78512384,4.85099984,48.77777777777778,45.0,12.54768681647914,1.2222222222222223,1.0,1.922093765778466,53.44444444444444,48.0,14.850177701892248,8.444444444444445,9.0,3.711842908553348,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.7777777777777778,1.0,1.0,0,8.547945205,33
171,3350,50.8214415,5.030061935,45.15277777777778,43.0,13.708905013979638,2.2916666666666665,1.0,3.2907788367060884,57.208333333333336,53.0,21.91207622538408,8.166666666666666,8.0,3.703823680894506,0.7638888888888888,0.16666666666666666,0.18055555555555555,0.4861111111111111,0.9583333333333334,0.9444444444444444,8,63.42739726,33
172,3370,50.8356809,4.830825542,43.07659574468085,41.0,12.441765422280662,2.842553191489362,1.0,3.65918494736139,57.34893617021277,54.0,18.897088279537314,6.774468085106383,7.0,3.6567738388045172,0.6510638297872341,0.20425531914893616,0.26382978723404255,0.39574468085106385,0.9191489361702128,0.948936170212766,33,202.589041095,33
173,3380,50.86061736,4.942485645,43.37096774193548,40.0,13.896849355121555,2.1451612903225805,0.0,3.5336637476924264,56.25806451612903,51.0,26.552722365982547,7.903225806451613,8.0,4.023332267951468,0.7580645161290323,0.16129032258064516,0.4032258064516129,0.43548387096774194,0.967741935483871,0.9516129032258065,5,48.104109591,33
174,3390,50.92866183,4.881650918,44.42253521126761,44.0,13.325230603023067,2.507042253521127,1.0,3.695067134269764,59.732394366197184,55.0,21.016971201170374,7.380281690140845,6.0,3.822363506609485,0.5774647887323944,0.2535211267605634,0.36619718309859156,0.38028169014084506,0.9436619718309859,0.9577464788732394,6,60.767123288,33
175,3400,50.76493377,5.029522621,46.79754601226994,46.0,13.189580740617233,2.638036809815951,1.0,3.6150490340576114,57.895705521472394,55.0,19.481308910987558,6.619631901840491,6.0,3.8657606897272725,0.558282208588957,0.3067484662576687,0.22085889570552147,0.4171779141104294,0.9815950920245399,0.950920245398773,30,286.334246573,34
176,3440,50.83542689,5.089392585,43.967213114754095,43.0,10.760990061505732,2.7868852459016393,1.0,4.0624900168015206,54.42622950819672,50.0,21.134063354683626,8.59016393442623,9.0,3.9848757788264364,0.6885245901639344,0.2459016393442623,0.2786885245901639,0.4426229508196721,0.9672131147540983,0.9344262295081968,8,53.890410959,34
177,3450,50.89202828,5.097384302,44.84466019417476,42.0,13.009617318566939,2.4174757281553396,1.0,3.4056592804050467,57.00970873786408,54.0,18.622406462736073,7.048543689320389,7.0,3.6147265260828036,0.7087378640776699,0.18446601941747573,0.24271844660194175,0.46601941747572817,0.9805825242718447,0.9902912621359223,12,98.197260274,34
178,3460,50.94066624,4.975571694,44.12,42.0,10.445573225055671,2.8,1.0,3.7080992435478315,49.64,44.0,14.502528515170498,9.2,9.0,4.102844541697058,0.76,0.2,0.32,0.52,0.96,0.96,3,23.873972603,34
179,3470,50.89788134,5.039405044,43.61666666666667,43.0,11.78348696149622,3.5,1.0,4.5528906816792825,55.75,54.0,16.78944886589012,7.633333333333334,7.0,4.839689955984421,0.6666666666666666,0.18333333333333332,0.2833333333333333,0.6333333333333333,0.9333333333333333,0.9,5,51.375342465,34
180,3500,50.92745786,5.332066488,45.81076672104405,43.0,13.674797255050398,2.763458401305057,1.0,3.6547715852264266,57.90375203915171,55.0,21.649288708534367,6.872756933115824,6.0,3.92621386266682,0.5758564437194127,0.2398042414355628,0.2936378466557912,0.3458401305057096,0.9494290375203915,0.9347471451876019,59,547.704109588,35
181,3520,50.99245042,5.364856147,44.090322580645164,42.0,13.079362023211493,2.935483870967742,1.0,3.260701500802484,56.29677419354839,51.0,19.72709067272007,7.04516129032258,7.0,4.019985681120506,0.6774193548387096,0.2,0.2838709677419355,0.4774193548387097,0.9612903225806452,0.9741935483870968,18,142.964383563,35
182,3530,51.04581921,5.396566297,43.98913043478261,43.0,12.446097218340348,2.619565217391304,1.0,3.584336808355379,55.608695652173914,51.0,20.21752067619791,7.344202898550725,7.0,4.223871866443988,0.6195652173913043,0.22826086956521738,0.213768115942029,0.4420289855072464,0.9565217391304348,0.9746376811594203,35,239.263013694,35
183,3540,50.93765362,5.165813446,43.05172413793103,41.0,13.212540043186381,2.3793103448275863,1.0,3.3353317347918257,55.75,53.0,20.89596382911844,7.896551724137931,8.0,4.404304831579582,0.7155172413793104,0.13793103448275862,0.29310344827586204,0.5172413793103449,0.9137931034482759,0.9655172413793104,12,107.449315068,35
184,3545,50.9506821,5.082208571,45.68888888888889,45.0,12.779284057023736,1.7333333333333334,0.0,3.1362977595189574,57.15555555555556,51.0,22.89298776675707,7.044444444444444,7.0,3.8135854970662897,0.6222222222222222,0.2222222222222222,0.26666666666666666,0.4888888888888889,0.9777777777777777,1.0,5,42.457534245,35
185,3550,51.02041098,5.27725645,44.796875,44.0,13.751497244685327,3.46484375,1.0,4.024281006906576,57.0,52.5,22.25996141849624,8.3671875,8.0,4.2442507248849335,0.671875,0.21484375,0.1953125,0.43359375,0.95703125,0.984375,33,227.468493151,35
186,3560,50.99610269,5.171831223,45.01538461538462,44.0,12.450517443680187,3.292307692307692,1.0,3.600013354676084,56.92307692307692,55.0,19.02819264629763,7.523076923076923,8.0,3.828787717361121,0.5538461538461539,0.2153846153846154,0.18461538461538463,0.49230769230769234,0.9538461538461539,0.9846153846153847,9,60.509589042,35
187,3570,50.87883196,5.278640106,41.846846846846844,40.0,13.583544990638286,3.081081081081081,1.0,3.707817626031726,56.765765765765764,51.0,20.884511422650444,7.693693693693693,7.0,4.3102263024174,0.6756756756756757,0.14414414414414414,0.35135135135135137,0.5135135135135135,0.9459459459459459,0.972972972972973,11,100.082191782,35
188,3580,51.04723969,5.210863241,43.58477508650519,42.0,12.00031437817079,2.8408304498269894,1.0,3.6839923056323665,56.49480968858131,53.0,20.13308517839383,7.660899653979238,8.0,4.1678199096078385,0.6747404844290658,0.15916955017301038,0.23183391003460208,0.4671280276816609,0.9446366782006921,0.9342560553633218,39,258.249315069,35
189,3590,50.91218068,5.405563617,45.05755395683453,43.0,13.175938645535208,2.115107913669065,1.0,2.909452701884349,60.94964028776978,55.0,23.29686292901766,6.705035971223022,7.0,3.5782216403392826,0.6187050359712231,0.23741007194244604,0.2446043165467626,0.4460431654676259,0.9424460431654677,0.9712230215827338,11,126.816438355,35
190,3600,50.96771209,5.483221195,47.0545193687231,45.0,14.663854628412059,2.3342898134863703,1.0,3.384614970177144,55.407460545193686,51.0,19.495146802678757,7.507890961262554,8.0,4.038287768725254,0.6542324246771879,0.1951219512195122,0.23529411764705882,0.4146341463414634,0.9670014347202296,0.9770444763271162,82,648.693150681,36
191,3620,50.88960798,5.62639415,45.01225490196079,44.0,12.463306213943845,2.176470588235294,1.0,3.21211394018562,60.056372549019606,55.0,22.183161123327743,6.7745098039215685,7.0,4.011425605149998,0.4534313725490196,0.3235294117647059,0.21323529411764705,0.37745098039215685,0.9730392156862745,0.9877450980392157,32,352.912328769,36
192,3630,50.97401526,5.658018442,43.27190332326284,40.0,13.418497033390794,3.513595166163142,2.0,4.001016823010104,54.80815709969789,50.0,19.066117778092156,8.042296072507552,8.0,4.21344575478875,0.5740181268882175,0.33081570996978854,0.22507552870090636,0.5347432024169184,0.974320241691843,0.9833836858006042,97,592.605479446,36
193,3640,51.1535461,5.748563895,42.48148148148148,43.0,11.926976891810337,3.0864197530864197,1.0,4.093279647373843,57.39506172839506,53.0,20.402009099807845,8.012345679012345,8.0,3.5724425368383947,0.5925925925925926,0.30864197530864196,0.18518518518518517,0.49382716049382713,0.9629629629629629,0.9876543209876543,15,73.495890411,36
194,3650,51.0365036,5.700292948,41.56818181818182,40.0,11.16862488483617,3.2386363636363638,2.0,3.952559584968616,55.92613636363637,53.0,19.182438363212373,7.1875,7.0,3.7146909119640856,0.5227272727272727,0.3409090909090909,0.2840909090909091,0.5397727272727273,0.9602272727272727,1.0,23,161.578082193,36
195,3660,51.04097106,5.559780765,43.81578947368421,41.5,14.056752139159117,3.013157894736842,1.0,3.8798399315869783,57.88157894736842,51.5,22.995632689861296,7.184210526315789,7.0,3.443682239757474,0.7368421052631579,0.17105263157894737,0.2631578947368421,0.42105263157894735,0.9473684210526315,1.0,8,67.498630138,36
196,3665,51.00458699,5.559189193,44.27710843373494,40.0,13.97586181557684,2.4216867469879517,1.0,3.3427040387865294,56.397590361445786,50.0,20.290535916563893,6.927710843373494,7.0,3.853358156997672,0.5060240963855421,0.3132530120481928,0.25301204819277107,0.5060240963855421,0.963855421686747,0.9879518072289156,13,77.542465754,36
197,3670,51.08479993,5.540413688,44.770270270270274,44.0,14.140728408605879,2.9594594594594597,1.0,3.946349758465684,57.945945945945944,55.0,15.817358153495242,6.905405405405405,6.0,4.354713770751856,0.7432432432432432,0.12162162162162163,0.17567567567567569,0.527027027027027,0.9864864864864865,1.0,7,65.569863014,36
198,3680,51.0885632,5.703464788,43.03791469194313,41.0,12.38195628101912,2.6303317535545023,1.0,3.4234248215001153,55.15165876777251,51.0,17.994330710298108,6.947867298578199,7.0,3.8299736044622943,0.5213270142180095,0.26540284360189575,0.2938388625592417,0.4834123222748815,0.976303317535545,0.990521327014218,30,191.079452055,36
199,3690,50.93319301,5.563627047,42.73809523809524,44.0,10.185175912882537,2.357142857142857,1.0,3.462859244615734,56.226190476190474,52.0,21.07722529832935,7.0476190476190474,7.0,3.932885025551997,0.6190476190476191,0.16666666666666666,0.32142857142857145,0.40476190476190477,0.9761904761904762,0.9880952380952381,7,74.024657534,36
200,3700,50.77233682,5.452827007,47.922137404580155,47.0,13.765457200481123,2.3282442748091605,1.0,3.371137495509948,55.75114503816794,53.0,19.29413549732206,7.351145038167939,7.0,3.9787733117240713,0.5343511450381679,0.35419847328244275,0.2152671755725191,0.3480916030534351,0.9511450381679389,0.9557251908396946,76,583.323287675,37
201,3720,50.86648378,5.366363506,42.252747252747255,39.0,12.634690698050704,2.4505494505494507,1.0,3.152648749733173,54.59340659340659,51.0,15.61408055568792,7.813186813186813,8.0,3.4957500797781043,0.6923076923076923,0.16483516483516483,0.24175824175824176,0.5164835164835165,0.9560439560439561,0.989010989010989,7,86.331506848,37
202,3730,50.84584714,5.462861637,41.421052631578945,38.0,11.332550098248992,2.754385964912281,1.0,3.7620316592917957,52.280701754385966,50.0,15.768135121599913,7.421052631578948,7.0,3.8819516833907723,0.543859649122807,0.24561403508771928,0.22807017543859648,0.6140350877192983,0.9298245614035088,0.9473684210526315,10,51.317808221,37
203,3740,50.87192059,5.520640108,43.39810426540284,40.0,13.415087320537591,2.5545023696682465,1.0,3.3552540339201173,57.22274881516588,55.0,19.816603284654196,7.450236966824645,7.0,3.8261179431648342,0.5829383886255924,0.3080568720379147,0.22274881516587677,0.4881516587677725,0.9715639810426541,0.985781990521327,21,182.79452055,37
204,3770,50.80589202,5.580262329,46.86138613861386,46.0,14.123146875645336,2.8316831683168315,1.0,3.859650454440342,55.73762376237624,50.0,18.647435108251415,7.321782178217822,7.0,3.6228161432839814,0.5247524752475248,0.31683168316831684,0.21287128712871287,0.42574257425742573,0.9504950495049505,0.9851485148514851,29,180.876712331,37
205,3790,50.74159815,5.821145661,44.65,44.5,9.320464185413673,3.25,1.0,4.16596485317564,54.35,49.5,17.57772214450648,8.2,8.5,3.019236571334584,0.55,0.35,0.3,0.3,1.0,1.0,5,17.843835617,37
206,3800,50.81214379,5.204881673,46.71182795698925,46.0,13.879048411109585,2.6408602150537632,1.0,3.5474078855850735,57.61290322580645,55.0,19.57877119289677,7.1956989247311824,7.0,4.165020438603621,0.5698924731182796,0.24301075268817204,0.23010752688172043,0.46236559139784944,0.9763440860215054,0.9720430107526882,55,407.301369863,38
207,3830,50.8435104,5.320661271,44.60126582278481,42.0,13.740979611384356,2.5316455696202533,1.0,3.334190542577901,53.75316455696203,51.0,17.157081213938042,7.367088607594937,7.0,4.011693783329799,0.620253164556962,0.23417721518987342,0.25949367088607594,0.43037974683544306,0.9683544303797469,0.9683544303797469,20,149.504109588,38
208,3850,50.87993673,5.192911962,41.0462962962963,40.0,11.979253295546622,3.2777777777777777,1.0,4.153218171948184,52.324074074074076,50.0,15.158248551024908,7.537037037037037,8.0,3.6337615379250314,0.6574074074074074,0.25,0.26851851851851855,0.49074074074074076,0.9722222222222222,0.9814814814814815,10,96.846575343,38
209,3890,50.73230779,5.149098207,47.01898734177215,45.5,15.029258733426333,3.1202531645569622,1.0,3.9266484548996385,53.74683544303797,52.0,16.660696611421866,7.379746835443038,7.0,4.00574045881627,0.6139240506329114,0.24050632911392406,0.2974683544303797,0.3860759493670886,0.9620253164556962,0.9177215189873418,14,146.926027397,38
210,3900,51.20086161,5.381821894,45.55223880597015,42.0,12.21311215653767,2.716417910447761,1.0,4.122392546513874,56.417910447761194,55.0,16.542094379996367,6.417910447761194,6.0,4.119978132228459,0.5522388059701493,0.23880597014925373,0.13432835820895522,0.5223880597014925,0.9253731343283582,1.0,6,58.693150687,39
211,3910,51.22935603,5.447678587,47.801587301587304,47.0,14.431642923115767,2.0396825396825395,0.0,3.142994225004668,62.94444444444444,59.5,22.255356408938702,6.738095238095238,7.0,3.3874558510565342,0.6111111111111112,0.20634920634920634,0.15873015873015872,0.4444444444444444,0.9365079365079365,0.9920634920634921,11,116.254794525,39
212,3920,51.22612961,5.290331302,43.375266524520256,41.0,13.150505587408182,2.490405117270789,1.0,3.3189454943556513,58.24733475479744,55.0,20.119902824719635,7.381663113006397,7.0,4.072705243124741,0.6673773987206824,0.19402985074626866,0.24093816631130063,0.4840085287846482,0.9552238805970149,0.9872068230277186,41,418.386301368,39
213,3930,51.26070607,5.495469955,48.16161616161616,52.0,15.51806522675352,2.0606060606060606,1.0,3.484127805881695,59.343434343434346,55.0,18.658675071715827,6.707070707070707,7.0,3.734157078483207,0.5858585858585859,0.12121212121212122,0.1919191919191919,0.5050505050505051,0.9191919191919192,0.9696969696969697,5,85.536986304,39
214,3940,51.11841483,5.32964619,46.63855421686747,46.0,14.097723664420654,2.36144578313253,1.0,3.4307729103320996,58.265060240963855,55.0,18.593917401279242,7.626506024096385,7.0,4.547073149688908,0.5542168674698795,0.26506024096385544,0.2289156626506024,0.40963855421686746,0.927710843373494,0.963855421686747,7,73.860273971,39
215,3945,51.10063703,5.148939676,45.94230769230769,48.0,13.011930365054896,2.1923076923076925,1.0,3.1125203301231408,55.92307692307692,52.5,16.41238909595748,6.730769230769231,6.5,3.1505703474654885,0.5576923076923077,0.25,0.23076923076923078,0.5769230769230769,0.9807692307692307,0.9615384615384616,5,48.356164385,39
216,3950,51.1874486,5.551971609,45.53846153846154,43.0,14.874555584828535,2.4,1.0,3.5302266216207703,58.292307692307695,53.0,19.78298122512999,7.446153846153846,7.0,4.085151348293175,0.6,0.3230769230769231,0.2,0.5538461538461539,0.9384615384615385,0.9846153846153847,7,55.443835615,39
217,3960,51.14237285,5.620930991,43.21590909090909,43.0,14.707452848097011,3.284090909090909,1.0,3.6795453980713604,56.88636363636363,53.5,19.276828934015736,7.568181818181818,7.0,4.005156029062649,0.6477272727272727,0.18181818181818182,0.3181818181818182,0.4772727272727273,0.9318181818181818,0.9545454545454546,14,77.991780824,39
218,3970,51.12148968,5.253973464,46.02857142857143,46.0,14.729670959583416,2.914285714285714,1.0,4.061551098761656,57.885714285714286,53.0,25.057943129367473,7.957142857142857,8.0,3.7394868046536582,0.7285714285714285,0.18571428571428572,0.22857142857142856,0.40714285714285714,0.9642857142857143,0.9714285714285714,17,122.898630137,39
219,3980,51.05528006,5.057623094,43.47674418604651,42.5,13.840882957372038,2.9767441860465116,1.0,3.9466344386847965,55.31395348837209,51.5,18.16218542687427,7.162790697674419,7.0,3.9522457208566997,0.627906976744186,0.19767441860465115,0.2558139534883721,0.5232558139534884,0.9418604651162791,0.9767441860465116,10,75.772602742,39
220,3990,51.12892539,5.44977418,41.294117647058826,37.5,13.17738771422573,3.235294117647059,1.0,3.7778523752153297,56.80882352941177,51.0,18.815091872678927,7.617647058823529,7.0,3.970147603424373,0.7058823529411765,0.16176470588235295,0.19117647058823528,0.5735294117647058,0.9411764705882353,0.9558823529411765,6,60.134246575,39
221,4000,50.64780753,5.556649012,49.175505532239605,47.0,15.59258567513178,3.9320869896985884,2.0,4.280521811495589,54.13468141930561,51.0,17.24101112693227,7.650133536818008,7.0,4.282138139204504,0.4189240747806181,0.45249904616558567,0.22396032048836323,0.26058756199923694,0.9580312857687905,0.978634109118657,412,2270.369863001,40
222,4040,50.68002015,5.612565833,48.73876404494382,47.0,15.225210779147968,3.3735955056179776,1.0,4.120255971663929,55.34737827715356,53.0,18.342215064606194,7.385767790262173,7.0,4.069806033848651,0.38764044943820225,0.4541198501872659,0.2153558052434457,0.26779026217228463,0.9550561797752809,0.9840823970037453,152,939.2,40
223,4050,50.58590024,5.632496265,51.80628272251309,52.0,14.835021425204022,3.0575916230366493,1.0,3.819666261923361,56.97643979057592,55.0,19.21291040939015,7.37434554973822,7.0,4.665017121209134,0.3769633507853403,0.42670157068062825,0.24345549738219896,0.24345549738219896,0.9502617801047121,0.9764397905759162,52,329.493150679,40
224,4100,50.58318803,5.500567375,50.836808051761324,50.0,15.614740209767357,3.416966211358735,1.0,4.149383207819245,53.99928109273904,51.0,16.784220906114392,7.552839683680805,7.0,4.390298844587208,0.4162473040977714,0.43565780014378147,0.23436376707404744,0.2415528396836808,0.9712437095614666,0.9791516894320632,183,1208.317808212,41
225,4120,50.53553737,5.463710433,49.875,50.0,14.381452040412942,2.8333333333333335,1.0,3.749108421143402,57.041666666666664,51.0,23.006028027049684,6.902777777777778,6.0,4.190220249155658,0.38425925925925924,0.4027777777777778,0.2824074074074074,0.2962962962962963,0.9305555555555556,0.9768518518518519,21,179.008219176,41
226,4130,50.5382635,5.557025992,49.767272727272726,50.0,14.95505498291921,3.189090909090909,1.0,3.9827031464847167,54.72,52.0,17.470667805686254,7.1054545454545455,7.0,4.564997668782762,0.43272727272727274,0.33454545454545453,0.2909090909090909,0.34545454545454546,0.9309090909090909,0.9854545454545455,27,227.545205479,41
227,4140,50.51633293,5.633900658,48.42379182156134,47.0,14.512692300439863,3.1821561338289963,1.0,3.970071970776248,55.657992565055764,54.0,18.705946787289335,6.95910780669145,6.0,4.25605371569388,0.44609665427509293,0.379182156133829,0.22676579925650558,0.3420074349442379,0.9516728624535316,0.9739776951672863,31,231.7369863,41
228,4160,50.47955903,5.511073865,49.94230769230769,50.5,14.908020206167988,2.875,1.0,4.006517748122354,51.69230769230769,47.0,18.04367781761689,7.0673076923076925,7.0,4.060858446422629,0.375,0.49038461538461536,0.20192307692307693,0.4519230769230769,0.9615384615384616,0.9903846153846154,10,89.106849315,41
229,4170,50.47613923,5.569918515,49.04494382022472,47.0,15.332038839260008,2.533707865168539,1.0,3.8151480358754104,53.07865168539326,48.5,17.16633462622293,6.887640449438202,7.0,3.7126694136534377,0.398876404494382,0.4044943820224719,0.2808988764044944,0.3707865168539326,0.9662921348314607,0.949438202247191,15,163.246575341,41
230,4180,50.44150512,5.536685453,49.93043478260869,48.0,15.303205568981253,3.034782608695652,1.0,4.006421238029894,54.51304347826087,50.0,17.5251024059832,7.304347826086956,7.0,3.8891976195058264,0.5217391304347826,0.33043478260869563,0.24347826086956523,0.28695652173913044,0.9130434782608695,0.991304347826087,13,97.019178081,41
